text,label
O ni mngda tkt ta Taj jhera Muhammad Dy Dr da gulam a ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2.0
O there pan de cho-i,2.0
"o WoW that women in end,,,,",2.0
O yarr you. U duckyy❤,1.0
Oay khotay de puttar ! Sharam karo hayya karo be ghairat insaan.,2.0
Obsessed ❤ Love from India.,1.0
Oct Morning 🌅❤😍,2.0
OH ALLAH ❤️HEART TOUCHING 🙏🏻❤️,1.0
"Oh Allah! I did not worship You because I am afraid of hell, or out of greed for Your paradise. I have worshiped You because I found You worthy of being worshiped. -Imam Ali (AS)",1.0
Oh Bhai fire extinguisher kya kr rha ha aroob Khana pkate pkate ag lga deti ha kya,2.0
Oh me god,2.0
Oh my 🎉,1.0
Oh my gas,1.0
Oh oh oh my God what a song,1.0
Oh what is happening to me😢 I am being obsessed with this qawali❤🥹,1.0
Ohh bhi level ❤❤❤,1.0
Ohh yar saad ka dance mai ghante mai hasa leya 😂😂😂 world ki legendary funny video mujh se nahi hooraha 🤣🤣🤣,2.0
oi dada na plz,2.0
Okaat wali chezen dikhao bro 🧐,2.0
Okay Okay Okl1 also try and find the day off and work the Thursday but I'm 😀😀😀😀😀,1.0
Okka phirrrrrrrr 😂😂,2.0
Old ducky bhai,2.0
Old Ducky Bhai Is Back ❤,1.0
Old ducky bhai ko kon kon miss karta ha😢❤😢❤,2.0
Old ducky Bhai wali vibe aa gyi😂❤,2.0
old ducky ki vibes aarahi hai,2.0
Old ducky vibe 💀,2.0
Old is 🏆,2.0
Old is best Nara-e-mastana,1.0
Old touch a raha hay💀,2.0
old voice yaar maza agya aisa lg rha old ducky is back with old Voice,2.0
"OMG ,,, Just goosebumps and become mismerised to listen this Sufi Kalam by Abida Parveen and Asrar Khan 🌹😍🌹",1.0
"OMG Happy Birthday to you 😅 , Tum muje drop karna or main tmhai 😅",1.0
Omg i saw this aftr months 🥹🙄,1.0
Omg that hat got me 🤣,2.0
OMG whose that rapper ?❤,1.0
omggg aura of ducky,1.0
on eid //😇😇😇,1.0
On the way to madina❤,1.0
Once A Legend Is Always A Legend Abida Parveen One Of The Greatest Sufi Singer Of All Time❤️,1.0
Once again great information thanks. From UK,1.0
"One & ONLY THING THAT IS BETTER THAN INDIA, THAT'S COKE STUDIO",1.0
One and only king yo yo honey sing♥️,2.0
One and only the legend Abida Parveen proud of Pakistan,1.0
One day baloch's become international celebrity.❤❤,2.0
One like for ducky bhai army,1.0
one like for Plastine😢,1.0
one like plz plastine,2.0
One my favourite song ever ❤ love from Bangladesh,1.0
One of my favorite,1.0
One of my favorite singer ❤️ Abida parween sahiba ❤️,1.0
One of my friend recommend this song.. It is awesome 😍,1.0
One of the best baby KO Tu bomb passand hai nice word 😂,0.0
One of the best kalam by GOAT❤❤,1.0
One of the best songs of coke studio ngl !,1.0
"One of the best songs produced by Coke Studio Pakistan. A song completely in Balochi language, most of the people could not even understand but the vibe this songs brings is unmatched. Kudos to Coke Studio Pakistan.",1.0
One of the master piece thank you Faisal bhai ❤,1.0
"One of the Most lame dance i have seen in my life,not the song",1.0
"One of the sensible post I saw on Facebook, raised by a sensible person. Do not know why everyone is showing sympathy to that Ayra, she never tried to talk nicely with Kamyar and never said sorry genuinely once. Everyone is focusing on Kamyar’s normal behavior with Faria (even he didn't forgive her, and insulted her many times), but that doesn’t justify Ayra’s character. If the writer had explored Kamyar’s psychological side, the audience would have understood why he was with Faria.Not addressing this aspect made many people without any knowledge of psychology interpret things as they pleased, which weakened his character in their eyes. Almost all Ayra’s actions have been aimed at insulting Kamyar. The writer made it seem like she wronged Khawar and went to apologize to him, but it was clear she was upset that he brought Khawar to her house in the car while she was talking to Naveen. She wasn’t upset about what Khawar did to Kamyar. Even when she slapped him, it was because of what he did to the girl in the video, not because of Kamyar. It doesn't make Kamyar right for associating with Faria again. But Faria means nothing to him whereas Ayra is and was his everything! We often don't expect outsiders to go miles for us but we expect simple, small efforts from our loved ones. All he needs at the moment is a plain, simple ,heartfelt apology which never came from Ayra's side. I feel the boy would have given the marriage a chance if there was a proper apology. And we are easily pushing his heartbreak under the rug. Trust once destroyed by the most closest ones break us more than we can imagine and it often leaves us with a lifelong scar. You cannot see the person same as before, ever again. That’s literally all there is to it. Instead, all we saw was that ridiculous dinner table scene.. her insulting him, mocking him in front of his parents, disrespecting him, and saying to your husband, ""Here’s your coffee. I won’t bring it next time with a disgusted expression"". And okay, so the scene at the dining table where everyone expected kamyar to act like a normal family with them was insane. all kamyar's life his parents kept fighting and ruined his life in the midst of it, gave him absolutely zero family structure and stability and then one fine day after more than decades of this conflict, they decide to start loving each other and act like a normal family and expect kamyar to forget about all the years of trauma he went through and sit with them and be the perfect loving caring son??? and ayra demanding him to act this way instead of understanding his trauma is even more insane, cant believe an insensitive person like her is a doctor. they need to add mortality tests to the mdcat thing at this point. Do feminists even know what's the meaning of ""misogyny""? They make me feel like he’s physically abusing her as a husband? Oh come on, who was the one being disrespected, humiliated, and belittled by her throughout the drama? He’s just deeply hurt by her and wants to make her realize how badly she’s treated him all along. But everything becomes pink and normal as long as the parents solved their problems.Yet Ayra, the ‘therapist,’ couldn’t even say these words to her husband. Instead, she just says, 'Don’t expect special treatment, take your coffee, and I won’t bring it next time.' Is it normal for a wife to treat her husband like this in the first place? Is it normal that someone who said she entered the marriage out of guilt shows no sense of guilt at all, but only disrespect for her husband? Complete nonsense. If people are still justifying Ayra’s character, and see that's ""strong independent"", they obviously need help. Why’s everyone against Kamyar? He just spoke the truth. She insulted him for so long, and no one said a word, but now ""Khawar"" is better? Lol. When Khawar lectured her on “respect by saying, I can't imagine how Kamyar is treating you behind closed doors?, why didn’t she shut him down properly? But ""thanks for your concern”with meaningless expression? And Kamyar was rightly insulting Khawar’s mother, so why did Ayra get butthurt and ask him not to create a scene? Kamyar showed Ayra the mirror. Ayra is no different from those who’ve wronged him, yet she refuses to admit it and still paints him as the bad one. The same foolishness happened when she tried to stop Kamyar while Khawar was disrespecting him… she was giving him lessons about controlling his anger. God help any man with a wife like that. I don't think writer tried to show Misunderstanding in the way you all are thinking. It's about misbehaving with Ayra. Khawar will simply say Ayra shouldn't live with you she is scared of you. I am here to take her with me. Kamyar question will be what is he doing in his room? That's the big problem for Ayra or for any husband/wife. Remember Ayra got angry when she saw Faria in the room. It’s as if the drama wanted to prove how much Kamyar loves and trusts her, but at the expense of his own feelings. It would have been stronger and more powerful if Ayra had felt the same pain and betrayal much earlier, not just in the final episodes. What I’m about to say may annoy many people, but it’s the truth everyone seems unwilling to acknowledge: the biggest problem in the story was never Kamyar.. It was Ayra. From the very beginning, Kamyar was the one who faced accusations, judgment, and humiliation, yet we never truly saw Ayra acknowledge her mistakes or take real responsibility for her actions. Instead of discussing this, people often resort to ready-made excuses: “she’s a female character written by a man,” or claiming that viewers only sympathize with Kamyar because they *like the actor*. The writer is trying, through this to show the difference in the nature of the relationship between the two characters: Kamyar loves madly and trusts Ayra deeply even in difficult situations. When he will see her with Khawar, his reaction will not be like hers during the video incident because he trusts in his love! Meanwhile, Ayra is not always confident in herself or in her love to the same extent, which highlights the depth and steadiness of his love compared to her hesitation, insecure or restraint. This is the parallel the writer wants to draw! This is the difference between them (Their love!) This is Kamyar’s love and trust story, and this reality check will finally make Ayra realize and mature, so their relationship will deepen… I think this is a good trope for the story, and it will be heartwarming! But some will say: "" Khawar’s character is well-known to Kamyar and Ayra. Ayra doesn’t pay him any attention, so why would anyone assume she’s being misunderstood here? Kamyar isn’t different in this situation. No one could have doubted Ayra. In Kamyar’s video incident, it was different.. he was with a stranger. His reputation and image were already such that Ayra misinterpreted it, which was somewhat justified, but not in the case of Khawar and Ayra! And this isn’t a parallel?"" But my response is… how can this be considered normal? In real life, it would be impossible for a husband to act naturally unless he were completely rational and had absolute trust in his wife. How did a stranger like Khawar even get into the house when there were guards? Let alone reach their bedroom unless she herself allowed him in! We all know it’s Faria.. She does whatever she wants in the palace, and no one stops her; everyone knows her connection to the family. Any husband in Kamyar’s situation wouldn’t have known who let him in, yet he still found him in his bedroom with his wife. This is also the reason why I think Ayra was laying on top of him while rubbing her hands on his biceps (Hania here looks like a cat rubbing against its master to win his favor, tease him, and pamper him! It's almost like she's calming him down or she just wanted to feel his warmth cause come on they are husband and wife and both love each other.. So, naturally, they would want to spend at least a little time together.",0.0
One plus is better than this,1.0
"One stupid drama, one stupid story line and promoting alcohol in the episodes is just beyond irritating… it was a good drama but you guys have ruined it!!",0.0
"One woman came and everything is getting better, years of suffering is fine now? Just because the lead is a good looking guy, all his red flags are accepted and becomes the responsibility of the woman he married to fix. Are you serious?",1.0
Only acting skills ❤❤❤,0.0
Only ducky Bhai fans ❤can feels the happiness 😊 of this vlog 🎀🫶🎀💞🫶💞🫶 vote for daily vlog 🎉👏,2.0
Only fan was epic 🤣😂🤣😂,1.0
Only fans was personal 🌚,2.0
Only field i am forced to acknowledge their music and artists are better.,1.0
Only for you ......????,1.0
Only indian hear 😮😅,2.0
only legend can understand 😜,1.0
Only love for you❤,1.0
only Madam Abida's part is heartwarming and her sound is heavens 💕,1.0
Only Music yes Na,0.0
"Only one episode in every week, Why?!",2.0
Only one thing I like from Pakistan is this coke studio 🎙️____what a music combination. Love from india.,1.0
Only promote alcohol 😢,0.0
Only the bday scene was dekhne ke layak🙂,2.0
Only the real Fans know they sung this duet many years back in the drawing room just casually sitting.,1.0
Only thing pakistan have ....we want ...,2.0
Oo jahil chutiye jamwar ko is tarhan nahi pakarty gardan sey bacha hai wo,0.0
OOO clothes utar bhi sakta ho ga yeh ai😂😂😂😂,0.0
Ooo I hate kamiyar so much😭😭😭,0.0
Oooo myyyyyyyyyy Goooooddddddd this song is 🕊️❣️❣️❣️❣️😇😌😌,1.0
Oooooofffff yara 😮😮 Zabrdast both hob ❤❤,2.0
Oooooooo bhi khoder giab ho gi khada,2.0
Oppo reno Crying 😭 in the corner 😂.,2.0
opppppppsss Qurban tery awaz pe Abida parveen dil kareechti howe awaz 🥰,1.0
Or itna zeada drugs influence itny lmby lmby scenes hn drama me yar kia dekh arahy ho,0.0
Original version is more best than this,1.0
Original verson is best this is 8xerox copyof this master pice,1.0
Other level music,1.0
Our prophet Muhammad ❤,1.0
Our proud mashallha 💕💕 May you live long life ameen...,1.0
Oura ❌ Lora ✅ 😂,0.0
Ourat zaat kardi ae apny ap noun,2.0
Out standing voice❤❤,1.0
Outstanding Female RAP🎉❤,1.0
outstanding performance ❤❤❤,1.0
Outstanding presentation of historical and emerging scenarios,1.0
Outstanding. Simply out of the world.,1.0
Over acting kamyar ke es epi k last m,0.0
over Price in Pakistan 🇵🇰.,2.0
overs ka boot maza aya,0.0
Owel is back🎉🎉😂,1.0
Owl is back in set of few 😅,1.0
Owsum. Bhtreen great kia kia kahin is andaz ko,1.0
Oye film ey agya wapis,2.0
Oye hippopotamus koi challenges wale video banaona warana unsubscribe kardonga channel ko,2.0
Oye kutty kaha tha tu Pta nhi tujy Roz vlog dalna hota hai 😤😤😡🤬👊👊,0.0
Oye tughhe mene ka bhi tha chup ho ja,0.0
Oyy moray roza apload Kia Kar na vlog damaged mat kharab Kar pahlay hi rozay chal Rahay ha,2.0
P. S 5Wow ❤,2.0
Pad for big fan 😂😂😂❤❤,1.0
Pagal hogaya hai tou ilaj karwa apna Pagal khane main ja tou to bhai ❤❤❤❤❤❤,2.0
Paheli bar koi pakistani song pasand aaye❤❤,2.0
Pahla ap ki girl friend thi khan,2.0
Pahle aap apne sar pe dupatta rkhiye,2.0
"Pahle Ataullah sahb ko nahi sunta tha bachpan me chai dukano se awaj ati rahti thi, coke studio me sunne k bad level pata chala yahi awaj to Sunni thi, salute ustad",1.0
Pak coke studio is fire🔥,1.0
Pak is the Land of Sufi Singing,1.0
Pak Singers are a gem.,1.0
Pakistan air force ko b ye sochna chaheye ttp ko by air kabi khtm nhi kr skty ulta ttp or b takatwer ho skty hai,0.0
Pakistan and india zindabad love you from sindh the heart of pakistan and the heart of sindh nawabshah 🇮🇳❤️🇵🇰,1.0
Pakistan coke studio❤🇧🇩🇧🇩🇧🇩🇵🇰🇵🇰🇵🇰,1.0
Pakistan cricket team percentage But Pakistani music 🎵 and serial best 😮,1.0
pakistan eik amriki or bartanvi kaloni hai or kaloni k pass hatiyar rakne ki koi zarorat nahi hai. qnk tabidar ghulam ko kissi se b khatra nahi hota. khatra hota hai ghyratmand iran jasay molko ko. yamen jasay molk ko or afghanistan jasay molk ko. ye pakistan ka naam le k q apne ap ko lilight kar raha hai k apko ye script GHQ ki taraf se melta hai.,0.0
Pakistan Iran bhaii bhaiii,2.0
Pakistan is a gold factory,1.0
"Pakistan is the fullest sufi land and Abida Parveen is emperor of the land has proved once again.The more I listen to this song, the more I fall in love with it.",1.0
Pakistan k all districts ka visit kro,2.0
Pakistan ka ek drama bhi na dikho ye hmre Islam or home 🏠 ko baebad KR rha hai ke ek larki ko har bar gift 🧧 nd party 🎉 gifts Mel rhe hn to usko ye simple life kaha like hogi,0.0
Pakistan ki pehchan abida parveen♥️❤️♥️,1.0
Pakistan ki sari gdp gano par tiki hai 😂😂😂😂😂😂😂,0.0
Pakistan ko Iran se oil kharidna chahie aur military help bhi krni chahie.. Free Palestine inshallah,1.0
pakistan ku transfer kar daye 👹[,0.0
Pakistan mai bana to koi use b nai kary ga 😂😂,2.0
Pakistan me telant ki kami nai ❤❤❤,0.0
Pakistan mein musiqu ka ab wo level he nahi raha Jo hota tha 😢,0.0
Pakistan murdabad Terorist khatam kro,2.0
Pakistan music lotts love from India 🇮🇳❤❤❤,1.0
Pakistan serial is going to follow indian nastic Dramatic. Very sad and bad for.....,2.0
Pakistan song nice 🥰😘,1.0
Pakistan the sufi land....❤ Late Sabri Brothers Late Amjad Sabri Late Aziz Mian Late Nusrat khan sahab Abida Parveen❤,1.0
Pakistan valo. Raham karo. Ek Abida hame bhi de do bhai,2.0
Pakistan wala kisi kam ka nhi ho ga,0.0
Pakistan zindabad kisne kehna tha???????????????,1.0
Pakistan zindha pak,1.0
Pakistan's has huge sufi singer....Sufia Abida parveenji my favorite and my Silsilah ki Aunty(fufi).,1.0
Pakistanein har waqt parties kaha Hoti hain,2.0
Pakistani 🇵🇰 sufi song always crying me😭😭😅😅,1.0
Pakistani coke studio is always better than Indian coke studio ❤❤❤❤,1.0
Pakistani dramas are only promoting smoking and alcohol.. mufti said right that Pakistan is not a islamic country…,1.0
Pakistani dramas Mein smoking kab se itni hone lagi hai,2.0
Pakistani music is always another level......,1.0
Pakistani pakistan quick style studio 🎙️ song,1.0
Pakistani song on top,1.0
Pakistani sufi singers ❤️,1.0
Pakistani sufi song ki bat hi alg hai ...very nice .awesome,1.0
Pakistani you tuber or Indian dramay same same,2.0
Par bhai ho lakh ka check,2.0
Parda karo us larki ko agar wa muslim gai,2.0
Pari Ja to Da😂,2.0
Parizaad was and is something i can watch multiple times . But dramas like these are like when will they end and feel like waste of time along the way. Just because it has hania and bilal doesn't mean it's too good to watch. It's pathetic now. And even these so called stars should think before accepting the script. But of course they don't cz they see the money and fame,0.0
part mara question lo,0.0
Part one is amazing,1.0
Part one of nar e mastna is a master piece.... Compare to 2nd... First one's feel music words collection is awesome ❤,1.0
"Pasoori,kaana yarri and Jhol coke studio Pakistan is on another level ❤",1.0
"Passori & Kanayarri jabardast song, like a lofi song. Love it",1.0
password yad agya isko,2.0
pata hota k paise lagay Hain ana k,2.0
Pata nehi Kyu phele jesa Maja nehi ata drama ko dekh kar,0.0
Pathan ko jantay how,0.0
Pathetic ... Disgusting ...It is not wise to try to correct such a boy by marrying him....The story is also the worst and the execution is even worse...Bilal Abbas and Fahad Mustafa both have become hated,0.0
Pathetic story lines and drama Waste of good actors acting like jokers,0.0
Pathetic story progress.,0.0
Peace of soul,1.0
Ped ki maine na Tera Roop dekha tha do teen bar Maine dekh Kar hata diya tha galti se kyunki mujhe Koi dusre acche block dikh gaye the to kya famous hoga,0.0
Pee kr bhi Kahan jana,0.0
Pee kr bhi kidhar jana 😔🔥,0.0
Pehla hi wo itna isla jama kar laya hai,0.0
pehla singer Rahul Dev ke jesy nahi lag raha?,0.0
Pehle kis pe nazar pare mera tu View pe our ap ka,2.0
"Pehle pasoori fir kana yaari , bro coke studio pakistan is giving us goosebumps ,really appreciate the hardwork the artists do here ,proud of u all ❤❤🎉🎉",1.0
Pehly hero lgta tha ab zero hogya he kamiyar,0.0
People are here just for the actors ...Writers are ruining there greatness..What a shame..,2.0
People don't know the power of chitrali guitar... It makes people crazy,2.0
People who notice 💀,2.0
people will stop watching if they dont stop stretching it like mental writer 😅,0.0
Per break up ho gaya tha,0.0
per mustafa ka dialogue kabhi main khabhi Tum,2.0
"Perfect combo of lyrics and classical instrumental music, though I didn't understood the whole lyrics but this song always gives me cold and relaxing vibes.",1.0
Perfect lady rapper🎉🎉🎉🎉🎉🎉🎉❤❤❤,1.0
Perfect soundtrack 👌,1.0
Perfection of Lyrics and composition and perfection of singers also great.♥️ Always favourite,1.0
Perpetrators are singing....😂,1.0
person singer like maula 😊,2.0
"Petition to introduce a new category, Shittiest and senseless storyline, in awards where this drama will win without any competition.",0.0
Petition to take this song in Dhurandhar 🤩,1.0
phadi chakal wala,1.0
Phalistine ka lia bi video banaya karain,0.0
Pheli baat shoraiya Qualty nahi Quality hota hai 😂😂,0.0
philosophy is good for mind.,1.0
phir flex ki promotion ku ki thi😂😂😂,0.0
Phir Sy wo he bqwasss bgirt rnsan,2.0
Phly to episode ati thi ab esa q?,0.0
Phol ka Sath genda,0.0
Pic ki Alad,0.0
Pichli videos mai yeh bhai farma rhy thy k amerca iran kha jaye ga haqeeqat mai gio yeh wo aj U turn mai ne tab bhi comment kia tha kuch ni ho ga😂😂😂,0.0
Pishi kese krte ho gobar bhai😂😂😂😂,0.0
Pisley kuch dino mey kamiyar drunk nehi they lekin jab ayra's family programme hone bala tab hi drunk ho gaye..,0.0
Place gve awa,2.0
Plass reply do plass love you ducky bahi 😊,1.0
Plate of rice = French fries? LOL,1.0
Please add subtitles,2.0
please agly epesod main ayera ki ammi ko duppata de do wrna rozo mein control hona mushkil ho jayga,2.0
Please atlist drama ko shi kry,0.0
Please azan_gaming95 ko subscribe karo🤌🥺,2.0
Please bhai ko se aisa madad kar do😢😢😢😢😢,2.0
Please bhai ko se aisa madad kar do😢😢😢😢😢❤,2.0
Please chale jai,2.0
Please change the topic 😔😔,2.0
Please come mianwali beauty full places,2.0
Please dacky bahi mia apka bahut bada fan hun or ap bahut strong ho❤❤,1.0
Please daily vlog upload karo,2.0
Please daily vlog upload Kiya Karo please,2.0
Please Daily vlogging ducky bhaiii ❤❤,2.0
