text,label
May sozay mohbat hun May ek Qayamat hun🤔🤔💞💞,
May tashna kaha jao pee kr be kaha jana may nara e mastana medam abida 💕,
May this kind of love never finds me😢,
May to iss drama ki end dekhne ke liye Mar mit Rahi hu,
Maybe Allah helped Iran,
Maybe it will come after Ramadan Mubarak ❤️‍🩹🤧😊,
maza a geya dekh kar,
Maza aa gia ❤️❤️❤️🇵🇰,
Maza agea good vlog bro 👍🏻😇💕,
Maza Agya Ducky Bhai 😂😂😂,
Maza nahi ay,
Maza nahi aya😢,
"Maza nai aya. The vlog looked too forceful. The ""Ducky effect"" is missing.",
Maza nhi aa raha ab kamiyar ka zayada ho raha hai,
Maza nhi aya,
Maza ni aya,
MCL sprain to theeak dc a ❤❤❤❤,
me aap ki dawat bhi karo ga,
Me Ali a.s wali ka gulaam ho...❤🙇‍♂️🙇‍♂️me wasif e basafa......me sada Bahar ki BAAT ho...🫀🌻🖤🏴,
"Me ALI R.A ka ghulam nhi , me sirf ALLAH KA ghulam hun.",
Me and my brother,
Me apki qwalia sun lar rune lagkata hon😢😢😢😢😢❤😢😢❤😢❤,
Me ashke nadamt hoon Ik toota hua dil hoon❤❤❤,
Me Every day listening this masterpiece from India Assam,
Me from india love the song kana yari,
Me i love it,
Me June ❤,
me kohoi he yeha paar🥰,
Me listen daily,
me marla plot lele . Mobile lene k bajae,
me mene be youtube banya tha us time ke video sal bad dekhi to views the phr bs dlt krdi,
Me nara-e- mastana such a best master piece❤✨🫀,
me pada hua tha,
Me quick style,
me rajput ho,
Me sher me veerana,
Me shookhiye rindana ❤,
"Me tashnaaa kahan jawooon,, pee kar b kahaan jana",
Me tho khud,
Me tumhe drop kartiu fer tum mujhe drop karke chale jana😢😂😂😂😂,
Me tumhy drop kerta hun tum mujhy drop ker dena 😂😂😂😂😂,
"Me watching julay, Any one in julay ,",
Me watching ramdan 2k25❤,
me ye qawali suun wale ❤,
meaning and lyrics should be added,
Mein Ali wali ka ghulam hun💓,
mein kon kon sun Raha hai ♥️🇮🇳🇵🇸♥️,
Mein naar e mastana ❤,
Mein proud krti hon k ham AP salallaho alehe ke umti hen,
Mein sadqay jao apni Nabi paak hazrat Muhammad Saw ki shan sy or unky naam p🥰🥰🥰😍😍😍,
Mein sheher m veeranaa✨️,
"mein to is drama ki script dekhkar e hag deta is par,, inlogone to choose krke acting bhi karli😂😂",
Mein tou khuly paas Marta hun,
Mein wait karte karte so gayi,
Mein Wasif e Bismill hoon Mein Ronaq e Mehfil Ek Toota howa dil💔 hoon mein Shehar mein Veeraanaaa..,
Meiny mushkil sy Gemini sy question chuun k kiyay thy but mery sawal ka javab nhi diaaa😢😢😢😢,
Meishaishssnrjuennznzndj majndjd Salah,
Mene sub kya and bell bhe kya ha,
mene tu sucata a drama band hou gaya 😢😮😮,
Mer ko pata hy aroob kese pati paisa ki waja sy,
Mera bakshish waseela.MUHAMMADH(sws) ka nam,
Mera challenge hai ke ap apne velog mai mera name bolo please my name is Hussain bashir please😢😢😢😢😢😊,
Mera comment dala e ni tune mein unlike kr rha,
Mera comment dusra😂😂,
Mera comment ka javab nahi dia 😢,
Mera comment khan gaya,
MERA COMMENT NAI PICK KIA 😓,
Mera Comment Q&A mai nai liya 😢 Moti dhoi waly 🫤,
Mera cousin aapke bahut log dekhta hai,
Mera khayal sa Pakistani drama MN alcohol drinking ni dikhani chaiya we are Muslim Pakistani drama lose their charms due to this 😢,
Mera Naam wasif e ba safa,
Mera peer Ali a. s. Salam Hazrat Wasif Sarkar,
Mera peer Sayyed e Murtazaaa !!!!!❤❤❤❤❤,
Mera Peer Seyd Murtaza AS Mera Wird Ahmad Mujtaba SAEW,
Mera peer SYED E MURTAZA,
Mera Peer Syed e Murtaza Mera Vird Ahmed e Mujtaba ❤️❤️❤️,
"Mera Peer Syed Murtaza A.S, Mera Wird Ahmed Mujtaba S.A.W...Geooo",
MERA PEER SYED_E_ MURTAZA MERA WIRD AHMED_E_ MUJTABA,
Mera piyara Balochistan pakistan zindabad,
Mera pyara sa hathi i love your vlogs,
Mera Question kaha giya 😢,
Mera question nahi aya😢😢😢😢😢😢😢😢😢😢😢😢😢😢,
Mera question nhi aya,
Mera sawal ni liya 😅 Main unsubscribe kr rha ho ✅👎,
Mera wird ahmad e mujtaba <,
Mera yah Sawal aapse bhi hai aur aapki wife se bhi hai,
"Mere Baba G Sarkar Mere sarkar Hazrat Wasif Ali Wasif ( RA) sahab ka kalam. Kya bat ha mere Baba G ki, Kya hi bat ha. Mashallah",
Mere baba ne ducky bhai ko pakra hai Promise,
Mere dost ka naam rakhi hai lekin mujhko bulata hun mota bhains dakki,
MERE GAR AO ITALY HU😊,
Mere palley ek we shabd nai padeya ....per bahut acha laga sun ker....,
Mere pas jo s24ultra ha wohi best ha bro. Ma nhi upgrade krny wala,
Mere pass paise Nahin hai mujhe Eid ka ya Ramzan ka gift samajh Kar de do please I request you,
"Mere qalab ko sukoon deny waly ,mere qalab mai sirf apni zikar or fikar k ilwa sub ko meeta dey",
Mere questions Nahi kiyeeeeee😭😭😭😭😭,
Meri baat kaan khol kr sun lo agar tum ny aroob KO kuch Kaha phir dekhna,
Meri Billi hai mujhe wapas dedo pla😢😢😢,
Meri ek baat yaad rakhna agar iran gira To Israel ka agla target Pakistan hoga,
Meri Jan hubap🎉❤,
Meri jan ka tota Ducky bhai ma na ap ko bauht miss kiy te Ducky bhai love you 😍 😔,
Meri mama k pta proof hai,
Meri Tara kon kon aj dakha rha hy 😁😁,
Meri trf sa SB ki Ramzan Mubarak,
"Meri Zindagi Hai Tu brings together the most awaited duo, Hania Aamir and Bilal Abbas Khan, in a heartfelt story of love and destiny. The drama follows Kamyar, a charming yet impulsive man, and Ayra, a principled girl with a pure heart. What begins as a sweet connection turns into a storm of emotions, deception, and longing, testing the strength of love and trust.",
Meri Zindagi Hai Tu Episode kyun nashar nahi ki,
Meri zindagi hai tu episode please please 😢😢,
Meri zindagi hai tu Kab ayi ga Next episode,
Meri Zindagi hain tu ❌ Aisi Zindagi par hain thu✅,
Merl Dadi Ama KO ya kawali bohat passand thi es KO sun Kar mujhy apni Dadi Ama ki yad ati ha aj wo es duniya main nai hain,
Mery lea dua kary k falij jan chor dy Nabi pak k sadqy,
"Mesmerising ,heart grabbing",
Mesmerising I can listen to her all day MA,
"Mesmerizing, pulsating, heart touching with the blend of ishq e Ali AS and Ahlul Baith AS, loved this one... Thanks Abida ji 🙏 and Asrar Sir, love from India 🇮🇳",
Messi 💔 💔 💔,
"Messi or Ronaldo or Ducky Bhai , with out any doubt ducky bhai",
Middle part ❤,
Mijsje lino jongen wel,
Miley Cyrus should learn from this singer that song can be sung in modest way.,
million ❤ congratulations duky army❤,
million 🙏🇵🇰❤️ 💪,
million congratulation to coke studio pakistan ❤,
million subscribers 🎉,
millions Euro ke deal hai billions ke nahi,
millon ap ne promise kia 6packs ka,
Milta ha kal ❌ milta ha - dino baad ✅ Oka phir 😂😂,
Miltay ha kal 😂❎ Miltay ha weeks bad ✅,
miltay hain eid ke baad okaa phrrrrr 😂😂,
MILTE HA KAAL OKAA PHIR ❌ MILTE HA SALL BAD ✔️,
Milte Hain agale mahine okka FIR😂,
Milte hain Kal oka phir ❎ Milte hain days later ✅ (💔),
milte hy ek mahine baad 😂,
Milty hai kal❌Milty hai din bad✅,
min wali clip was relatable,
Mind blowing 😊😊❤❤,
Mind blowing aap ki awaaz hey mashallah aapka sb ke best song h ye,
Mind blowing Combination 🎭🔫,
Mind blowing song 😊❤,
mint lagna bus baby ka,
minutes ka QnA video,
Miss u mudasir u was listening this song,
Miss you 🎉🎉❤😢,
Miss yOu 😢,
Miss you ducky bahi 😢,
Miss you ducky bhai,
Missed u so much ❤,
Missed you Bhai 😢,
Missing 'kia challraha hai aj kal main hun tumhata fav YouTuber ❤❤,
Missing her face,
Missing Old Type Q/A😥😥 Sorry Ducky Bhai,
missing this intro 😢😢,
Missing this intro😢,
Missing your old vlogs and ramzan vlogs❤,
"Missing your roasting era, roast bhot kamal hoti thi better than vlogs.",
Misss you ❤️❤️❤️❤️❤️❤️❤️❤️💋😘🔥,
Misss youuuuuuu ajao wapiss,
mithal ali 😘😘😒😒😭😢😢😢😢😥,
Miyan Asrar tusi kamaal ho beshkeemti aur Abida ji ki to baat hi kya hai 🎯🎯🎯🎯🎯,
"Mje lagraha hai Second option hoskta hai,America must Attack krega Mark my words",
Mjhy Buhat ghusa ata he jab kamyar Fariya sy milny jata he ..,
Mjhy lga ducky Bhai pr phir case ho gya hai is Liye vlog nh aa rha😂😂,
Mjhy to lagta hy k yeh just deception hy ta k Iran or uski itahaadi (china + russia) smjhain k hamla ni hoga or wo thoray relax ho jayen or phir achanak hamla kiya ja sakay ...jesy last time muzaaqraat main laga kr relax kiya gaya or achanak raat main bombing kr di gae thi ...even Iran ny bhi baad main kaha tha k hmaray sath dhoka kya gaya hy,
Mjye to drama khamakha lamba hota dehk rha Bs kroo ab dil lagi kr lo Kya fasad dala hua hai😂,
mobile bhejo jaldi Zaroorat hai mujy ... drame na kro,
Mohabat Har Kisi Se Nhi Hoti Jasa Bhi Hoti Hai Wo Nasid Me Nhi Hota🥺,
Mola ap sub ko salamat Rakhe ameeeeenn.,
Mola valy like kary,
mood of hai aik aur dhumka laga do,
more Qna please ducky bhai,
Most annoying thing of this drama ia the promotion of alcohol,
Most beautiful kawali❤❤❤❤❤❤,
Most expensive baby 🍼,
Most favourite song i have ever heard,
most funniest dance ever😂😂😂 epicccc😂😂😂😂😂😂😂,
Most fvrt drama ❤,
Most of are indians,
Most overrated 🤧,
Most played in my playlist ... forever....,
Most two stupid characters are Khawar n his mother,
most underrated song 🙂,
Most welcome Bhai big fan ❤most welcome ❤❤🎉,
MOTA ducki ka laia like ❤❤,
Mota mota mota 😅😅😅😅😅😅😂,
Mota sand I Love your vlogs very much,
"Moti naak wale ,part to bna Itna sa vlog bna kr ahsaan kia hai",
Moto bhai one more QNA video,
motorcycle se kanpur milega,
Motu naach raha hai naagin kr tarha..... 😂,
Moty ab vlog na dala na Ghar war jaoun ga 😡,
Moty vlog har roz dal,
moty vlogs Q nh dalty,
Moula pajtan pak Khush rakhy Apko moula sultan baho ka karm hai ap par❤❤,
Movie ko thoda jaldi dena itna late kar ke mat do year,
Mr Faisal great work I’m big admirer of you’re positive attitude all over world,
Mr.wrighter doing over action by kamiyar.,
Mra first comment h duky bhi reply me plz @ducky bhi,
Mra question nhi lia loro😅,
Mubarik ho million ho gai Jab shaina me theh tab To keh rahe theh ken Million pe aik bichhoo khaou Ga,
Much respect and love from 🇮🇳,
Muh kyo cover kiya hua hai ledy ne dikhaya kyo nhi,
Muh q dhaki h...kon sa kand kardi,
Muhammad (S.A.W) Par meri aur Mera waldan aur meri doston aur Mera ristadooro ki Jan qurban❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,
muhammad allah mashaallah,
Muhammad Aslam 👬🇵🇰🌍😊🧭 Chak jb,
Muhammad mera nabi,
Muhammad peace on you,
Muhammad S A W Mery pyary nabi,
Muhammad saw ❤,
Muhammad SAW ❤,
MUHAMMAD SAW ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢❤❤❤❤,
MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW ❣️❣️❣️❣️❣️❣️,
MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW ❣️❣️❣️❣️❣️❣️❣️,
MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW ❣️❣️❣️❣️❣️❣️❣️,
MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW HMARY BARRI SHAN WALY I LOVE MUHAMMAD SAWW ❣️❣️❣️❣️❣️❣️❣️,
MUHAMMAD SIL ALLAH HU ALAI HE WASALAM,
Muhammad Tere na tu kurban ho ja,
"Muhammed Ahmed Saaw aaqaa Saaw ,Pyaare. AQAA saaw ,ap saaw.madinaa .dai haleema k bete muhammed ahmed.Rasool e pak.milaad walae.jinke liye sb kuch banayaa gayaa hai.",
Muhbt day dil chu bulkhy nhi jandy,
Muje bhOoot psand yeh Qawali❤,
Muje to ab kamiaar k parents ki scene Pasand arhe han...Allah har ghr me ye Khushi ho...jb maa baa disturb hotay hain to bachy bhi disturb hotay hain.,
Mujha reply nhi dia,
Mujhay to latki ka rap bara pasand aya yar fire 🔥 understanding percent,
mujhe b location bejna me b ye club dekhna hai,
Mujhe I dedo,
Mujhe Kisi ke out of country ke vlog ache nhi lagte Lekin ap ke lagtee he 😅❤❤,
Mujhe kiu lagh raha ha aroob ka awaz AI ha 🤭💀,
Mujhe m4 new wali chahie😢,
"Mujhe ni Mangna Krishna Krishna se ,Mujhe Bhakti mat do,Mera Margdarshan Mat karo,Mere sarthi Mat Bano.",
mujhe samjh ni ati is donkey bhai ko log itna pasand kiun karte hain jab k kanjar khane k ilawa kuch b ni😂😂😂😂,
Mujhe to samaj nahi ata party me jane ke liye fariya ko kiyun hamesa jarurat hoti he kamiyar ka khud ka per he gari he akele kiyu nahi ja sakta or party baar keya sone ki jaga he uske ghar me keya jaga nehi he keya bahiyat drama he,
Mujhe yad ATI ha aroob ka,
mujhey lagta hai JD Vance jung ke haq main nahi. us ki agla sadar banne per nazar hai,
Mujhy ap Sa milna hm ducky bhi 😢 plz 🙏🙏😭 reply me 🙏🙏😭,
Mujhy lga shaytan gayab hogya ha😂,
Mujhy psand ni Aya q ky ap ny Mery swal Ka jwab hi ni dea😢,
Mujhy samjh kuch nhi aata par phr be i like this song pata nhi ku ❤,
Mujra bht acha tha,
Mujra mujra karke dikhao😂😂,
Muneeb ke tera lag raha hai old pic may,
muneeb ki x kon ha us ko pakarna ha,
MUNEEB ko gift mea 1lakh dedo,
Music 🎵 Just ♥️,
Music axa hota toh song aur hit hota ❤,
Music got no fckn boundries🫡,
Music have no boundaries 🇮🇳,
"Music hi ek esa marham hai jo sabhi ke liye ek jesa hai ❤ wo kabhi kisi m fark nahi krta na jaati na dharm... Sabhi ko sukoon dete hai.. Kisi je dard, aasu baatta hai to kisi ki khushiya.. That's why everyone loves The World Of Music. 🎶❤",
Music is actually boundless ❤ Amazing yaar🎉❤ feast to the ears ❤,
Music is beyond of any language or any boundaries ❤,
music is fab :),
Music is just wow,
"Music is relative. When I was young, I guess I listened to crappy music too. I didn't know it was crappy music...I liked it because back in the day it served a purpose in whatever the space I was in at the time. Give people a little grace, like people gave to you and me...allow people a chance to grow into tomorrow...",
"Music knows no boundaries 🤗💕. I'd like to extend my heartfelt gratitude and admiration to all the talented singers, musicians, producers, and individuals involved in creating this incredible song 💕🤗",
Music louder then speakers 😢,
Music sten from jaan o baby by salman muqtadi?,
Music unites people 🙌🏼💯 Love from India!!❤,
"music, vocals everything is on spot but why ia no one talking abt the deep and mesmerising lyrics by Wasif Ali Wasif RA. may Allah bless his soul. aameeen",
Must subscribe 😊😢,
MUSTAFA S.A.W 😍,
Mustafaa k yateem Yaqoob As kaa waastaa.,
Mustaqeem name ha us ka,
"Muy bonito, pero no me gustan las mujeres tapadas, me gustan libres con el pelo al aire. Por eso le doy 👎",
Muy buen ritmo 🔥🔥 Me encantó esa parte cuando suena el Instrumental y Eva B es ella quien rompe él beats o instrumental 🔥🔥 Necesito El subtítulo Español por favor 🙏🏽,
My all time fevret 🧡🧡,
"My ancestors are from Balochistan, love from Nepali Hindu!",
My beloved husband bus isi ki kami reh gayi thi😂,
My dear elephant 🐘? How are you???,
My F..... To Pakistan,
My fav 😊,
My fav Character Dadi 😘,
My fav drama but yar hum do din hi kehtai thai kai itna thora aur ab ramadan timing mai ap ko zayada din drama lagana chayai tha ap nai ik din hi bas lagaya ramadan uai bhai raham kha kai do din hi laga do please 🥺 ARY walooooo please do din laga do itna bhi kya insaan o9 tarpana phir logon nai dechna bhi nahi please do din hi laga do warna i wana report ARY and har taraf sai block kar du gi ok please kar dai agar ap logon kai comments parau to yahi all comments hun gai mer request hai ap sai warna ap ko pata hi hai,
My favorite 😍,
My favorite Bilal not kamiyar,
My favorite da,
My Favorite Drama ❤,
My favorite ghazal❤❤,
My favorite kawali ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,
My favorite love u 😍😍💕💕,
My favorite Naat 😊❤,
My favorite naat beautiful Voice we watching your Anyone people,
My favorite naat❤❤❤❤❤❤,
My favorite song ❤,
My favorite song Baloch song ❤❤❤❤❤❤❤❤❤❤❤😍😍😍😍👍👍👍👍,
My favorite...myn jb bhi udas hn esy hi sonti hn ...bht sakoooooon milta Hy .. ALHUMDULILLAH 😍,
My favourite 😍😍😍😍 song,
My favourite drama,
My favourite kalam,
My favourite qwalli,
My favourite song,
My favourite songs,
My favourite volagger is Ducky bha ❤,
My fret Qawwali,
My god ek sahi se baat krta hai to dusra zahar se 😂 ayra & kamyar,
My grandmother misses her house in Pakistan so happy to see love is still there between the two nations even after so many political problems thank you Coke Studio Pakistan,
my hot favorites in single video..... what a treat to watch 💌💌💌,
My husband is Baloch and I love Baloch culture ❤,
my late beloved father used to hear this a lot..now it reminds me of him a lot..im proud my dad loved our prophet peace be upon him a lot🙂,
My love for Pakistani music has increased after listening to this song!❤❤🇧🇩,
My love Samsung.,
My lovely Language Balochi.Powerful and Distinct.,
My most favorite qawale ❤❤❤,
My Most Favorite Qawali,
My most favourite naat ❤,
My name is AASHIS sunaar,
My Name Is Aliza ☺️,
My name is Azizullah,
My name is Khizer,
My two favorites together creating magic.... ❤️... Awsome 👌,
My. Name. Is. Raja Muhammad ❤,
